# sample_index adc_code aperture_ns
5237 2031 5237000000
5238 2031 5238000000
5239 2032 5239000000
5240 2032 5240000000
5241 2032 5241000000
5242 2033 5242000000
5243 2034 5243000000
5244 2035 5244000000
5245 2034 5245000000
5246 2032 5246000000
5247 2032 5247000000
5248 2034 5248000000
5249 2036 5249000000
5250 2036 5250000000
5251 2036 5251000000
5252 2036 5252000000
5253 2035 5253000000
5254 2035 5254000000
5255 2035 5255000000
5256 2034 5256000000
5257 2033 5257000000
5258 2033 5258000000
5259 2033 5259000000
5260 2033 5260000000
5261 2033 5261000000
5262 2031 5262000000
5263 2030 5263000000
5264 2030 5264000000
5265 2031 5265000000
5266 2031 5266000000
5267 2031 5267000000
5268 2032 5268000000
5269 2032 5269000000
5270 2032 5270000000
5271 2032 5271000000
5272 2032 5272000000
5273 2032 5273000000
5274 2033 5274000000
5275 2033 5275000000
5276 2033 5276000000
5277 2033 5277000000
5278 2033 5278000000
5279 2033 5279000000
5280 2033 5280000000
5281 2033 5281000000
5282 2033 5282000000
5283 2032 5283000000
5284 2032 5284000000
5285 2032 5285000000
5286 2032 5286000000
5287 2032 5287000000
5288 2032 5288000000
5289 2029 5289000000
5290 2032 5290000000
5291 2032 5291000000
5292 2033 5292000000
5293 2033 5293000000
5294 2032 5294000000
5295 2033 5295000000
5296 2032 5296000000
5297 2032 5297000000
5298 2033 5298000000
5299 2034 5299000000
5300 2035 5300000000
5301 2035 5301000000
5302 2036 5302000000
5303 2035 5303000000
5304 2034 5304000000
5305 2034 5305000000
5306 2034 5306000000
5307 2034 5307000000
5308 2034 5308000000
5309 2034 5309000000
5310 2033 5310000000
5311 2033 5311000000
5312 2032 5312000000
5313 2031 5313000000
5314 2031 5314000000
5315 2035 5315000000
5316 2036 5316000000
5317 2036 5317000000
5318 2036 5318000000
5319 2036 5319000000
5320 2035 5320000000
5321 2036 5321000000
5322 2036 5322000000
5323 2036 5323000000
5324 2036 5324000000
5325 2035 5325000000
5326 2035 5326000000
5327 2035 5327000000
5328 2036 5328000000
5329 2037 5329000000
5330 2037 5330000000
5331 2037 5331000000
5332 2038 5332000000
5333 2038 5333000000
5334 2037 5334000000
5335 2038 5335000000
5336 2038 5336000000
5337 2039 5337000000
5338 2040 5338000000
5339 2040 5339000000
5340 2041 5340000000
5341 2041 5341000000
5342 2044 5342000000
5343 2046 5343000000
5344 2047 5344000000
5345 2047 5345000000
5346 2049 5346000000
5347 2049 5347000000
5348 2050 5348000000
5349 2051 5349000000
5350 2051 5350000000
5351 2051 5351000000
5352 2051 5352000000
5353 2052 5353000000
5354 2053 5354000000
5355 2054 5355000000
5356 2054 5356000000
5357 2055 5357000000
5358 2057 5358000000
5359 2057 5359000000
5360 2058 5360000000
5361 2058 5361000000
5362 2058 5362000000
5363 2058 5363000000
5364 2058 5364000000
5365 2060 5365000000
5366 2060 5366000000
5367 2060 5367000000
5368 2061 5368000000
5369 2061 5369000000
5370 2060 5370000000
5371 2059 5371000000
5372 2059 5372000000
5373 2058 5373000000
5374 2058 5374000000
5375 2058 5375000000
5376 2058 5376000000
5377 2060 5377000000
5378 2060 5378000000
5379 2059 5379000000
5380 2058 5380000000
5381 2058 5381000000
5382 2058 5382000000
5383 2058 5383000000
5384 2058 5384000000
5385 2058 5385000000
5386 2058 5386000000
5387 2058 5387000000
5388 2058 5388000000
5389 2059 5389000000
5390 2058 5390000000
5391 2058 5391000000
5392 2058 5392000000
5393 2058 5393000000
5394 2058 5394000000
5395 2058 5395000000
5396 2058 5396000000
5397 2058 5397000000
5398 2058 5398000000
5399 2058 5399000000
5400 2058 5400000000
5401 2057 5401000000
5402 2058 5402000000
5403 2058 5403000000
5404 2057 5404000000
5405 2057 5405000000
5406 2057 5406000000
5407 2056 5407000000
5408 2056 5408000000
5409 2057 5409000000
5410 2057 5410000000
5411 2057 5411000000
5412 2056 5412000000
5413 2055 5413000000
5414 2055 5414000000
5415 2055 5415000000
5416 2055 5416000000
5417 2055 5417000000
5418 2056 5418000000
5419 2056 5419000000
5420 2056 5420000000
5421 2056 5421000000
5422 2056 5422000000
5423 2056 5423000000
5424 2056 5424000000
5425 2056 5425000000
5426 2056 5426000000
5427 2056 5427000000
5428 2057 5428000000
5429 2056 5429000000
5430 2056 5430000000
5431 2056 5431000000
5432 2057 5432000000
5433 2057 5433000000
5434 2057 5434000000
5435 2057 5435000000
5436 2057 5436000000
5437 2056 5437000000
5438 2056 5438000000
5439 2057 5439000000
5440 2056 5440000000
5441 2056 5441000000
5442 2057 5442000000
5443 2056 5443000000
5444 2056 5444000000
5445 2055 5445000000
5446 2054 5446000000
5447 2053 5447000000
5448 2052 5448000000
5449 2053 5449000000
5450 2053 5450000000
5451 2054 5451000000
5452 2055 5452000000
5453 2054 5453000000
5454 2055 5454000000
5455 2056 5455000000
5456 2056 5456000000
5457 2056 5457000000
5458 2056 5458000000
5459 2058 5459000000
5460 2058 5460000000
5461 2058 5461000000
5462 2059 5462000000
5463 2058 5463000000
5464 2058 5464000000
5465 2058 5465000000
5466 2058 5466000000
5467 2057 5467000000
5468 2059 5468000000
5469 2058 5469000000
5470 2058 5470000000
5471 2058 5471000000
5472 2058 5472000000
5473 2058 5473000000
5474 2058 5474000000
5475 2058 5475000000
5476 2058 5476000000
5477 2058 5477000000
5478 2060 5478000000
5479 2060 5479000000
5480 2059 5480000000
5481 2060 5481000000
5482 2061 5482000000
5483 2061 5483000000
5484 2062 5484000000
5485 2063 5485000000
5486 2063 5486000000
5487 2064 5487000000
5488 2064 5488000000
5489 2064 5489000000
5490 2064 5490000000
5491 2064 5491000000
5492 2065 5492000000
5493 2064 5493000000
5494 2064 5494000000
5495 2064 5495000000
5496 2064 5496000000
5497 2065 5497000000
5498 2066 5498000000
5499 2066 5499000000
5500 2066 5500000000
5501 2067 5501000000
5502 2069 5502000000
5503 2069 5503000000
5504 2068 5504000000
5505 2067 5505000000
5506 2066 5506000000
5507 2063 5507000000
5508 2063 5508000000
5509 2063 5509000000
5510 2063 5510000000
5511 2063 5511000000
5512 2066 5512000000
5513 2068 5513000000
5514 2069 5514000000
5515 2071 5515000000
5516 2072 5516000000
5517 2071 5517000000
5518 2070 5518000000
5519 2069 5519000000
5520 2068 5520000000
5521 2067 5521000000
5522 2067 5522000000
5523 2067 5523000000
5524 2067 5524000000
5525 2067 5525000000
5526 2068 5526000000
5527 2068 5527000000
5528 2068 5528000000
5529 2068 5529000000
5530 2066 5530000000
5531 2065 5531000000
5532 2064 5532000000
5533 2062 5533000000
5534 2060 5534000000
5535 2060 5535000000
5536 2059 5536000000
5537 2057 5537000000
5538 2055 5538000000
5539 2055 5539000000
5540 2054 5540000000
5541 2054 5541000000
5542 2053 5542000000
5543 2049 5543000000
5544 2049 5544000000
5545 2048 5545000000
5546 2048 5546000000
5547 2048 5547000000
5548 2048 5548000000
5549 2048 5549000000
5550 2043 5550000000
5551 2042 5551000000
5552 2042 5552000000
5553 2042 5553000000
5554 2041 5554000000
5555 2040 5555000000
5556 2040 5556000000
5557 2039 5557000000
5558 2039 5558000000
5559 2040 5559000000
5560 2040 5560000000
5561 2040 5561000000
5562 2039 5562000000
5563 2037 5563000000
5564 2035 5564000000
5565 2034 5565000000
5566 2034 5566000000
5567 2032 5567000000
5568 2032 5568000000
5569 2032 5569000000
5570 2032 5570000000
5571 2033 5571000000
5572 2034 5572000000
5573 2034 5573000000
5574 2034 5574000000
5575 2034 5575000000
5576 2033 5576000000
5577 2032 5577000000
5578 2032 5578000000
5579 2031 5579000000
5580 2031 5580000000
5581 2030 5581000000
5582 2031 5582000000
5583 2031 5583000000
5584 2031 5584000000
5585 2031 5585000000
5586 2031 5586000000
5587 2030 5587000000
5588 2030 5588000000
5589 2030 5589000000
5590 2030 5590000000
5591 2030 5591000000
5592 2033 5592000000
5593 2033 5593000000
5594 2033 5594000000
5595 2034 5595000000
5596 2033 5596000000
5597 2032 5597000000
5598 2034 5598000000
5599 2035 5599000000
5600 2035 5600000000
5601 2036 5601000000
5602 2036 5602000000
5603 2036 5603000000
5604 2035 5604000000
5605 2034 5605000000
5606 2034 5606000000
5607 2034 5607000000
5608 2036 5608000000
5609 2037 5609000000
5610 2037 5610000000
5611 2038 5611000000
5612 2038 5612000000
5613 2037 5613000000
5614 2036 5614000000
5615 2038 5615000000
5616 2038 5616000000
5617 2038 5617000000
5618 2038 5618000000
5619 2038 5619000000
5620 2037 5620000000
5621 2038 5621000000
5622 2038 5622000000
5623 2038 5623000000
5624 2037 5624000000
5625 2037 5625000000
5626 2037 5626000000
5627 2038 5627000000
5628 2039 5628000000
5629 2037 5629000000
5630 2035 5630000000
5631 2035 5631000000
5632 2035 5632000000
5633 2036 5633000000
5634 2034 5634000000
5635 2033 5635000000
5636 2033 5636000000
5637 2029 5637000000
5638 2027 5638000000
5639 2026 5639000000
5640 2022 5640000000
5641 2021 5641000000
5642 2019 5642000000
5643 2016 5643000000
5644 2013 5644000000
5645 2009 5645000000
5646 2006 5646000000
5647 2003 5647000000
5648 2001 5648000000
5649 2001 5649000000
5650 2001 5650000000
5651 1994 5651000000
5652 1992 5652000000
5653 1990 5653000000
5654 1988 5654000000
5655 1986 5655000000
5656 1987 5656000000
5657 1991 5657000000
5658 1991 5658000000
5659 2000 5659000000
5660 2010 5660000000
5661 2013 5661000000
5662 2031 5662000000
5663 2038 5663000000
5664 2047 5664000000
5665 2067 5665000000
5666 2075 5666000000
5667 2089 5667000000
5668 2105 5668000000
5669 2113 5669000000
5670 2137 5670000000
5671 2163 5671000000
5672 2171 5672000000
5673 2207 5673000000
5674 2230 5674000000
5675 2236 5675000000
5676 2271 5676000000
5677 2286 5677000000
5678 2296 5678000000
5679 2310 5679000000
5680 2317 5680000000
5681 2324 5681000000
5682 2331 5682000000
5683 2331 5683000000
5684 2322 5684000000
5685 2316 5685000000
5686 2313 5686000000
5687 2276 5687000000
5688 2252 5688000000
5689 2233 5689000000
5690 2180 5690000000
5691 2158 5691000000
5692 2126 5692000000
5693 2086 5693000000
5694 2076 5694000000
5695 2049 5695000000
5696 2026 5696000000
5697 2014 5697000000
5698 2005 5698000000
5699 2005 5699000000
5700 1991 5700000000
5701 1991 5701000000
5702 1993 5702000000
5703 1994 5703000000
5704 2000 5704000000
5705 2005 5705000000
5706 2012 5706000000
5707 2021 5707000000
5708 2021 5708000000
5709 2029 5709000000
5710 2029 5710000000
5711 2032 5711000000
5712 2030 5712000000
5713 2030 5713000000
5714 2024 5714000000
5715 2024 5715000000
5716 2022 5716000000
5717 2017 5717000000
5718 2014 5718000000
5719 2011 5719000000
5720 2011 5720000000
5721 2011 5721000000
5722 2015 5722000000
5723 2017 5723000000
5724 2018 5724000000
5725 2023 5725000000
5726 2023 5726000000
5727 2025 5727000000
5728 2026 5728000000
5729 2026 5729000000
5730 2026 5730000000
5731 2022 5731000000
5732 2022 5732000000
5733 2020 5733000000
5734 2019 5734000000
5735 2019 5735000000
5736 2019 5736000000
5737 2017 5737000000
5738 2016 5738000000
5739 2018 5739000000
5740 2018 5740000000
5741 2018 5741000000
5742 2023 5742000000
5743 2023 5743000000
5744 2024 5744000000
5745 2025 5745000000
5746 2025 5746000000
5747 2025 5747000000
5748 2023 5748000000
5749 2021 5749000000
5750 2021 5750000000
5751 2018 5751000000
5752 2018 5752000000
5753 2016 5753000000
5754 2016 5754000000
5755 2016 5755000000
5756 2016 5756000000
5757 2016 5757000000
5758 2016 5758000000
5759 2022 5759000000
5760 2022 5760000000
5761 2022 5761000000
5762 2024 5762000000
5763 2024 5763000000
5764 2023 5764000000
5765 2024 5765000000
5766 2024 5766000000
5767 2023 5767000000
5768 2023 5768000000
5769 2023 5769000000
5770 2022 5770000000
5771 2022 5771000000
5772 2021 5772000000
5773 2021 5773000000
5774 2021 5774000000
5775 2021 5775000000
5776 2022 5776000000
5777 2021 5777000000
5778 2021 5778000000
5779 2021 5779000000
5780 2021 5780000000
5781 2020 5781000000
5782 2021 5782000000
5783 2021 5783000000
5784 2021 5784000000
5785 2019 5785000000
5786 2019 5786000000
5787 2019 5787000000
5788 2020 5788000000
5789 2021 5789000000
5790 2021 5790000000
5791 2023 5791000000
5792 2023 5792000000
5793 2023 5793000000
5794 2023 5794000000
5795 2026 5795000000
5796 2025 5796000000
5797 2025 5797000000
5798 2025 5798000000
5799 2025 5799000000
5800 2025 5800000000
5801 2025 5801000000
5802 2025 5802000000
5803 2025 5803000000
5804 2026 5804000000
5805 2027 5805000000
5806 2027 5806000000
5807 2026 5807000000
5808 2026 5808000000
5809 2026 5809000000
5810 2026 5810000000
5811 2026 5811000000
5812 2026 5812000000
5813 2026 5813000000
5814 2026 5814000000
5815 2028 5815000000
5816 2028 5816000000
5817 2028 5817000000
5818 2026 5818000000
5819 2025 5819000000
5820 2024 5820000000
5821 2024 5821000000
5822 2024 5822000000
5823 2025 5823000000
5824 2024 5824000000
5825 2025 5825000000
5826 2023 5826000000
5827 2023 5827000000
5828 2024 5828000000
5829 2024 5829000000
5830 2024 5830000000
5831 2024 5831000000
5832 2025 5832000000
5833 2025 5833000000
5834 2026 5834000000
5835 2027 5835000000
5836 2027 5836000000
5837 2027 5837000000
5838 2027 5838000000
5839 2027 5839000000
5840 2027 5840000000
5841 2027 5841000000
5842 2029 5842000000
5843 2028 5843000000
5844 2027 5844000000
5845 2027 5845000000
5846 2028 5846000000
5847 2028 5847000000
5848 2029 5848000000
5849 2029 5849000000
5850 2029 5850000000
5851 2028 5851000000
5852 2028 5852000000
5853 2027 5853000000
5854 2028 5854000000
5855 2028 5855000000
5856 2029 5856000000
5857 2029 5857000000
5858 2029 5858000000
5859 2031 5859000000
5860 2030 5860000000
5861 2029 5861000000
5862 2029 5862000000
5863 2030 5863000000
5864 2031 5864000000
5865 2031 5865000000
5866 2032 5866000000
5867 2032 5867000000
5868 2032 5868000000
5869 2032 5869000000
5870 2031 5870000000
5871 2031 5871000000
5872 2031 5872000000
5873 2031 5873000000
5874 2030 5874000000
5875 2030 5875000000
5876 2031 5876000000
5877 2031 5877000000
5878 2032 5878000000
5879 2031 5879000000
5880 2031 5880000000
5881 2030 5881000000
5882 2030 5882000000
5883 2030 5883000000
5884 2030 5884000000
5885 2030 5885000000
5886 2030 5886000000
5887 2030 5887000000
5888 2030 5888000000
5889 2031 5889000000
5890 2029 5890000000
5891 2029 5891000000
5892 2029 5892000000
5893 2031 5893000000
5894 2031 5894000000
5895 2032 5895000000
5896 2031 5896000000
5897 2031 5897000000
5898 2031 5898000000
5899 2031 5899000000
5900 2031 5900000000
5901 2031 5901000000
5902 2031 5902000000
5903 2031 5903000000
5904 2031 5904000000
5905 2031 5905000000
5906 2032 5906000000
5907 2031 5907000000
5908 2032 5908000000
5909 2031 5909000000
5910 2031 5910000000
5911 2031 5911000000
5912 2031 5912000000
5913 2031 5913000000
5914 2031 5914000000
5915 2031 5915000000
5916 2031 5916000000
5917 2030 5917000000
5918 2031 5918000000
5919 2031 5919000000
5920 2031 5920000000
5921 2032 5921000000
5922 2032 5922000000
5923 2032 5923000000
5924 2032 5924000000
5925 2032 5925000000
5926 2034 5926000000
5927 2034 5927000000
5928 2035 5928000000
5929 2033 5929000000
5930 2032 5930000000
5931 2032 5931000000
5932 2033 5932000000
5933 2033 5933000000
5934 2033 5934000000
5935 2033 5935000000
5936 2033 5936000000
5937 2031 5937000000
5938 2031 5938000000
5939 2031 5939000000
5940 2030 5940000000
5941 2029 5941000000
5942 2030 5942000000
5943 2030 5943000000
5944 2030 5944000000
5945 2029 5945000000
5946 2028 5946000000
5947 2028 5947000000
5948 2027 5948000000
5949 2028 5949000000
5950 2028 5950000000
5951 2029 5951000000
5952 2029 5952000000
5953 2029 5953000000
5954 2029 5954000000
5955 2029 5955000000
5956 2029 5956000000
5957 2028 5957000000
5958 2028 5958000000
5959 2028 5959000000
5960 2030 5960000000
5961 2030 5961000000
5962 2030 5962000000
5963 2030 5963000000
5964 2030 5964000000
5965 2032 5965000000
5966 2033 5966000000
5967 2033 5967000000
5968 2033 5968000000
5969 2034 5969000000
5970 2033 5970000000
5971 2034 5971000000
5972 2035 5972000000
5973 2034 5973000000
5974 2034 5974000000
5975 2034 5975000000
5976 2034 5976000000
5977 2034 5977000000
5978 2035 5978000000
5979 2034 5979000000
5980 2034 5980000000
5981 2035 5981000000
5982 2036 5982000000
5983 2036 5983000000
5984 2037 5984000000
5985 2038 5985000000
5986 2038 5986000000
5987 2038 5987000000
5988 2038 5988000000
5989 2038 5989000000
5990 2038 5990000000
5991 2039 5991000000
5992 2039 5992000000
5993 2038 5993000000
5994 2038 5994000000
5995 2040 5995000000
5996 2041 5996000000
5997 2042 5997000000
5998 2043 5998000000
5999 2044 5999000000
6000 2044 6000000000
6001 2045 6001000000
6002 2045 6002000000
6003 2044 6003000000
6004 2044 6004000000
6005 2044 6005000000
6006 2045 6006000000
6007 2047 6007000000
6008 2047 6008000000
6009 2049 6009000000
6010 2049 6010000000
6011 2049 6011000000
6012 2049 6012000000
6013 2047 6013000000
6014 2047 6014000000
6015 2049 6015000000
6016 2050 6016000000
6017 2049 6017000000
6018 2050 6018000000
6019 2050 6019000000
6020 2051 6020000000
6021 2052 6021000000
6022 2052 6022000000
6023 2052 6023000000
6024 2052 6024000000
6025 2052 6025000000
6026 2056 6026000000
6027 2056 6027000000
6028 2057 6028000000
6029 2056 6029000000
6030 2056 6030000000
6031 2055 6031000000
6032 2056 6032000000
6033 2056 6033000000
6034 2055 6034000000
6035 2055 6035000000
6036 2055 6036000000
6037 2054 6037000000
6038 2054 6038000000
6039 2054 6039000000
6040 2054 6040000000
6041 2054 6041000000
6042 2054 6042000000
6043 2051 6043000000
6044 2051 6044000000
6045 2051 6045000000
6046 2052 6046000000
6047 2053 6047000000
6048 2052 6048000000
6049 2051 6049000000
6050 2049 6050000000
6051 2050 6051000000
6052 2050 6052000000
6053 2050 6053000000
6054 2051 6054000000
6055 2051 6055000000
6056 2051 6056000000
6057 2051 6057000000
6058 2051 6058000000
6059 2053 6059000000
6060 2054 6060000000
6061 2054 6061000000
6062 2056 6062000000
6063 2056 6063000000
6064 2056 6064000000
6065 2056 6065000000
6066 2056 6066000000
6067 2056 6067000000
6068 2057 6068000000
6069 2057 6069000000
6070 2056 6070000000
6071 2055 6071000000
6072 2055 6072000000
6073 2054 6073000000
6074 2054 6074000000
6075 2054 6075000000
6076 2054 6076000000
6077 2053 6077000000
6078 2054 6078000000
6079 2054 6079000000
6080 2054 6080000000
6081 2053 6081000000
6082 2053 6082000000
6083 2053 6083000000
6084 2052 6084000000
6085 2053 6085000000
6086 2053 6086000000
6087 2053 6087000000
6088 2053 6088000000
6089 2053 6089000000
6090 2053 6090000000
6091 2052 6091000000
6092 2052 6092000000
6093 2051 6093000000
6094 2051 6094000000
6095 2051 6095000000
6096 2052 6096000000
6097 2052 6097000000
6098 2052 6098000000
6099 2052 6099000000
6100 2050 6100000000
6101 2052 6101000000
6102 2052 6102000000
6103 2052 6103000000
6104 2052 6104000000
6105 2051 6105000000
6106 2051 6106000000
6107 2051 6107000000
6108 2052 6108000000
6109 2052 6109000000
6110 2050 6110000000
6111 2050 6111000000
6112 2049 6112000000
6113 2049 6113000000
6114 2049 6114000000
6115 2049 6115000000
6116 2049 6116000000
6117 2049 6117000000
6118 2049 6118000000
6119 2049 6119000000
6120 2047 6120000000
6121 2046 6121000000
6122 2044 6122000000
6123 2043 6123000000
6124 2042 6124000000
6125 2042 6125000000
6126 2042 6126000000
6127 2041 6127000000
6128 2042 6128000000
6129 2042 6129000000
6130 2042 6130000000
6131 2042 6131000000
6132 2044 6132000000
6133 2044 6133000000
6134 2045 6134000000
6135 2045 6135000000
6136 2045 6136000000
6137 2045 6137000000
6138 2045 6138000000
6139 2045 6139000000
6140 2045 6140000000
6141 2044 6141000000
6142 2045 6142000000
6143 2044 6143000000
6144 2044 6144000000
6145 2044 6145000000
6146 2044 6146000000
6147 2044 6147000000
6148 2043 6148000000
6149 2043 6149000000
6150 2043 6150000000
6151 2041 6151000000
6152 2041 6152000000
6153 2040 6153000000
6154 2042 6154000000
6155 2042 6155000000
6156 2043 6156000000
6157 2042 6157000000
6158 2042 6158000000
6159 2042 6159000000
6160 2042 6160000000
6161 2042 6161000000
6162 2044 6162000000
6163 2044 6163000000
6164 2046 6164000000
6165 2044 6165000000
6166 2043 6166000000
6167 2042 6167000000
6168 2043 6168000000
6169 2043 6169000000
6170 2043 6170000000
6171 2044 6171000000
6172 2045 6172000000
6173 2045 6173000000
6174 2045 6174000000
6175 2045 6175000000
6176 2044 6176000000
6177 2044 6177000000
6178 2045 6178000000
6179 2042 6179000000
6180 2042 6180000000
6181 2043 6181000000
6182 2044 6182000000
6183 2045 6183000000
6184 2044 6184000000
6185 2044 6185000000
6186 2044 6186000000
6187 2043 6187000000
6188 2043 6188000000
6189 2043 6189000000
6190 2044 6190000000
6191 2044 6191000000
6192 2045 6192000000
6193 2045 6193000000
6194 2045 6194000000
6195 2046 6195000000
6196 2046 6196000000
6197 2046 6197000000
6198 2045 6198000000
6199 2044 6199000000
6200 2043 6200000000
6201 2045 6201000000
6202 2045 6202000000
6203 2045 6203000000
6204 2044 6204000000
6205 2043 6205000000
6206 2042 6206000000
6207 2042 6207000000
6208 2042 6208000000
6209 2043 6209000000
6210 2043 6210000000
6211 2043 6211000000
6212 2042 6212000000
6213 2042 6213000000
6214 2042 6214000000
6215 2043 6215000000
6216 2044 6216000000
6217 2044 6217000000
6218 2044 6218000000
6219 2043 6219000000
6220 2043 6220000000
6221 2043 6221000000
6222 2043 6222000000
6223 2043 6223000000
6224 2043 6224000000
6225 2043 6225000000
6226 2043 6226000000
6227 2043 6227000000
6228 2043 6228000000
6229 2039 6229000000
6230 2039 6230000000
6231 2038 6231000000
6232 2038 6232000000
6233 2038 6233000000
6234 2040 6234000000
6235 2041 6235000000
6236 2041 6236000000
6237 2041 6237000000
6238 2041 6238000000
6239 2040 6239000000
6240 2039 6240000000
6241 2039 6241000000
6242 2039 6242000000
6243 2039 6243000000
6244 2039 6244000000
6245 2040 6245000000
6246 2039 6246000000
6247 2038 6247000000
6248 2039 6248000000
6249 2040 6249000000
6250 2041 6250000000
6251 2040 6251000000
6252 2040 6252000000
6253 2039 6253000000
6254 2041 6254000000
6255 2042 6255000000
6256 2042 6256000000
6257 2044 6257000000
6258 2045 6258000000
6259 2046 6259000000
6260 2046 6260000000
6261 2046 6261000000
6262 2046 6262000000
6263 2046 6263000000
6264 2046 6264000000
6265 2046 6265000000
6266 2046 6266000000
6267 2045 6267000000
6268 2046 6268000000
6269 2046 6269000000
6270 2045 6270000000
6271 2045 6271000000
6272 2045 6272000000
6273 2044 6273000000
6274 2046 6274000000
6275 2046 6275000000
6276 2045 6276000000
6277 2044 6277000000
6278 2044 6278000000
6279 2044 6279000000
6280 2044 6280000000
6281 2044 6281000000
6282 2045 6282000000
6283 2045 6283000000
6284 2044 6284000000
6285 2044 6285000000
6286 2044 6286000000
6287 2044 6287000000
6288 2044 6288000000
6289 2041 6289000000
6290 2041 6290000000
6291 2040 6291000000
6292 2041 6292000000
6293 2040 6293000000
6294 2040 6294000000
6295 2040 6295000000
6296 2040 6296000000
6297 2039 6297000000
6298 2039 6298000000
6299 2039 6299000000
6300 2039 6300000000
6301 2041 6301000000
6302 2041 6302000000
6303 2041 6303000000
6304 2040 6304000000
6305 2040 6305000000
6306 2039 6306000000
6307 2038 6307000000
6308 2039 6308000000
6309 2039 6309000000
6310 2040 6310000000
6311 2042 6311000000
6312 2042 6312000000
6313 2042 6313000000
6314 2042 6314000000
6315 2042 6315000000
6316 2043 6316000000
6317 2043 6317000000
6318 2044 6318000000
6319 2044 6319000000
6320 2044 6320000000
6321 2044 6321000000
6322 2044 6322000000
6323 2043 6323000000
6324 2043 6324000000
6325 2043 6325000000
6326 2043 6326000000
6327 2043 6327000000
6328 2044 6328000000
6329 2044 6329000000
6330 2044 6330000000
6331 2043 6331000000
6332 2044 6332000000
6333 2044 6333000000
6334 2045 6334000000
6335 2045 6335000000
6336 2045 6336000000
6337 2046 6337000000
6338 2046 6338000000
6339 2047 6339000000
6340 2046 6340000000
6341 2046 6341000000
6342 2047 6342000000
6343 2048 6343000000
6344 2049 6344000000
6345 2050 6345000000
6346 2049 6346000000
6347 2048 6347000000
6348 2048 6348000000
6349 2049 6349000000
6350 2048 6350000000
6351 2047 6351000000
6352 2047 6352000000
6353 2046 6353000000
6354 2044 6354000000
6355 2044 6355000000
6356 2043 6356000000
6357 2044 6357000000
6358 2045 6358000000
6359 2045 6359000000
6360 2045 6360000000
6361 2045 6361000000
6362 2044 6362000000
6363 2043 6363000000
6364 2043 6364000000
6365 2044 6365000000
6366 2044 6366000000
6367 2044 6367000000
6368 2044 6368000000
6369 2044 6369000000
6370 2044 6370000000
6371 2044 6371000000
6372 2044 6372000000
6373 2044 6373000000
6374 2044 6374000000
6375 2044 6375000000
6376 2042 6376000000
6377 2042 6377000000
6378 2042 6378000000
6379 2042 6379000000
6380 2042 6380000000
6381 2042 6381000000
6382 2042 6382000000
6383 2042 6383000000
6384 2043 6384000000
6385 2045 6385000000
6386 2045 6386000000
6387 2045 6387000000
6388 2044 6388000000
6389 2044 6389000000
6390 2043 6390000000
6391 2043 6391000000
6392 2044 6392000000
6393 2044 6393000000
6394 2044 6394000000
6395 2045 6395000000
6396 2044 6396000000
6397 2043 6397000000
6398 2043 6398000000
6399 2043 6399000000
6400 2043 6400000000
6401 2042 6401000000
6402 2042 6402000000
6403 2042 6403000000
6404 2042 6404000000
6405 2042 6405000000
6406 2043 6406000000
6407 2044 6407000000
6408 2044 6408000000
6409 2045 6409000000
6410 2045 6410000000
6411 2045 6411000000
6412 2045 6412000000
6413 2046 6413000000
6414 2046 6414000000
6415 2047 6415000000
6416 2047 6416000000
6417 2047 6417000000
6418 2048 6418000000
6419 2048 6419000000
6420 2048 6420000000
6421 2047 6421000000
6422 2047 6422000000
6423 2047 6423000000
6424 2047 6424000000
6425 2047 6425000000
6426 2047 6426000000
6427 2047 6427000000
6428 2047 6428000000
6429 2047 6429000000
6430 2047 6430000000
6431 2047 6431000000
6432 2047 6432000000
6433 2046 6433000000
6434 2044 6434000000
6435 2044 6435000000
6436 2043 6436000000
6437 2045 6437000000
6438 2046 6438000000
6439 2046 6439000000
6440 2046 6440000000
6441 2045 6441000000
6442 2045 6442000000
6443 2045 6443000000
6444 2045 6444000000
6445 2047 6445000000
6446 2047 6446000000
6447 2046 6447000000
6448 2046 6448000000
6449 2047 6449000000
6450 2047 6450000000
6451 2046 6451000000
6452 2046 6452000000
6453 2045 6453000000
6454 2046 6454000000
6455 2046 6455000000
6456 2047 6456000000
6457 2048 6457000000
6458 2049 6458000000
6459 2049 6459000000
6460 2049 6460000000
6461 2049 6461000000
6462 2049 6462000000
6463 2052 6463000000
6464 2053 6464000000
6465 2055 6465000000
6466 2056 6466000000
6467 2057 6467000000
6468 2057 6468000000
6469 2057 6469000000
6470 2057 6470000000
6471 2057 6471000000
6472 2057 6472000000
6473 2058 6473000000
6474 2058 6474000000
6475 2057 6475000000
6476 2058 6476000000
6477 2060 6477000000
6478 2060 6478000000
6479 2059 6479000000
6480 2059 6480000000
6481 2059 6481000000
6482 2061 6482000000
6483 2062 6483000000
6484 2063 6484000000
6485 2064 6485000000
6486 2064 6486000000
6487 2065 6487000000
6488 2065 6488000000
6489 2066 6489000000
6490 2067 6490000000
6491 2068 6491000000
6492 2068 6492000000
6493 2069 6493000000
6494 2069 6494000000
6495 2070 6495000000
6496 2070 6496000000
6497 2070 6497000000
6498 2069 6498000000
6499 2068 6499000000
6500 2068 6500000000
6501 2068 6501000000
6502 2069 6502000000
6503 2069 6503000000
6504 2068 6504000000
6505 2068 6505000000
6506 2068 6506000000
6507 2067 6507000000
